Data type,Month,Region,Scenario,Sub-Technology,To D,Value
Generation (GWh),11,Kansai,2025_Historical data,LNG,7:30,13:01
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,8:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,8:00,6:54
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,8:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,8:30,5:28
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,9:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,9:00,19:31
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,9:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,9:30,13:46
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,10:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,10:00,8:42
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,10:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,10:30,9:54
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,11:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,11:00,9:12
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,11:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,11:30,10:27
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,12:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,12:00,10:47
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,12:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,12:30,12:10
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,13:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,13:00,13:51
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,13:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,13:30,13:02
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,14:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,14:00,14:13
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,14:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,14:30,17:46
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,15:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,15:00,1:29
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,15:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,15:30,4:43
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,16:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,16:00,8:31
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,16:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,16:30,14:12
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,17:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,17:00,19:30
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,17:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,17:30,19:50
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,18:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,18:00,20:32
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,18:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,18:30,22:31
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,19:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,19:00,22:52
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,19:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,19:30,1:52
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,20:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,20:00,2:57
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,20:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,20:30,3:13
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,21:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,21:00,6:37
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,21:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,21:30,6:15
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,22:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,22:00,6:46
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,22:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,22:30,4:37
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,23:00,
Generation (GWh),11,Kansai,2025_Historical data,LNG,23:00,5:08
Curtailment (GWh),11,Kansai,2025_Historical data,LNG,23:30,
Generation (GWh),11,Kansai,2025_Historical data,LNG,23:30,4:19
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,0:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,0:00,13:01
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,0:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,0:30,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,1:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,1:00,12:24
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,1:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,1:30,12:34
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,2:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,2:00,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,2:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,2:30,12:23
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,3:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,3:00,12:21
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,3:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,3:30,12:20
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,4:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,4:00,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,4:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,4:30,12:41
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,5:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,5:00,12:32
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,5:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,5:30,12:35
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,6:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,6:00,12:31
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,6:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,6:30,12:27
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,7:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,7:00,12:32
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,7:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,7:30,12:31
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,8:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,8:00,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,8:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,8:30,12:23
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,9:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,9:00,12:24
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,9:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,9:30,12:24
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,10:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,10:00,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,10:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,10:30,12:26
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,11:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,11:00,12:26
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,11:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,11:30,12:28
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,12:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,12:00,12:26
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,12:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,12:30,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,13:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,13:00,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,13:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,13:30,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,14:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,14:00,12:26
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,14:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,14:30,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,15:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,15:00,12:28
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,15:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,15:30,12:27
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,16:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,16:00,12:28
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,16:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,16:30,12:26
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,17:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,17:00,12:28
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,17:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,17:30,12:28
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,18:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,18:00,12:30
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,18:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,18:30,12:25
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,19:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,19:00,12:32
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,19:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,19:30,13:53
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,20:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,20:00,14:03
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,20:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,20:30,13:56
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,21:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,21:00,13:55
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,21:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,21:30,14:00
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,22:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,22:00,13:53
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,22:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,22:30,13:53
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,23:00,
Generation (GWh),11,Kansai,2025_Historical data,Coal,23:00,13:50
Curtailment (GWh),11,Kansai,2025_Historical data,Coal,23:30,
Generation (GWh),11,Kansai,2025_Historical data,Coal,23:30,13:27
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,0:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,0:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,0:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,0:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,1:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,1:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,1:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,1:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,2:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,2:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,2:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,2:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,3:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,3:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,3:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,3:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,4:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,4:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,4:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,4:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,5:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,5:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,5:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,5:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,6:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,6:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,6:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,6:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,7:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,7:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,7:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,7:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,8:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,8:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,8:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,8:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,9:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,9:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,9:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,9:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,10:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,10:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,10:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,10:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,11:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,11:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,11:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,11:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,12:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,12:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,12:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,12:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,13:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,13:00,21:06
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,13:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,13:30,21:06
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,14:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,14:00,21:06
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,14:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,14:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,15:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,15:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,15:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,15:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,16:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,16:00,21:06
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,16:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,16:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,17:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,17:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,17:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,17:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,18:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,18:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,18:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,18:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,19:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,19:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,19:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,19:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,20:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,20:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,20:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,20:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,21:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,21:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,21:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,21:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,22:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,22:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,22:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,22:30,21:08
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,23:00,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,23:00,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Nuclear,23:30,
Generation (GWh),11,Kansai,2025_Historical data,Nuclear,23:30,21:07
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,0:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,0:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,0:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,0:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,1:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,1:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,1:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,1:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,2:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,2:00,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,2:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,2:30,###############################################################################################################################################################################################################################################################
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,3:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,3:00,0:33
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,3:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,3:30,1:50
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,4:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,4:00,1:47
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,4:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,4:30,1:40
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,5:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,5:00,2:44
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,5:30,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,5:30,2:49
Curtailment (GWh),11,Kansai,2025_Historical data,Pumped hydro,6:00,
Generation (GWh),11,Kansai,2025_Historical data,Pumped hydro,6:00,1:32
